z1,z2,z3,z4,z5,z6,z7,z8,f1,f2,f3,f4,f5,f6,AE1_latent_0,AE1_latent_1,AE1_latent_2,AE1_latent_3,AE1_latent_4,AE1_latent_5,AE1_latent_6,AE1_latent_7
1.920722964,9.826874926,1.057430419,1.862931912,6.629825908,5.985810548,2.530341134,2.51952977,197.3804979,73.76667696,108.4096995,97.68143393,119.3095771,-0.967630508,-0.43685764,-0.7519819,1.2449865,-1.3021598,0.052307934,-2.0683935,-0.6653037,0.5960712
7.256696239,0.840806811,5.323215465,0.493647334,9.383148754,0.186449272,1.204191316,5.603917504,202.879119,201.4538099,164.7610098,87.1644117,164.0645876,-0.999416112,0.48454064,0.56119233,0.4394197,-0.662375,-1.95529,1.433227,-0.86986583,2.078455
7.849367034,6.312121124,9.260095424,6.542830268,2.327680604,3.481434623,0.685921439,0.766054213,248.6092424,213.4386678,6.659874976,1.513759814,117.5553863,0.019604209,-0.56578326,-1.802564,-1.1800022,0.43047404,0.776443,0.64473176,0.6403212,1.726097
9.720983637,5.769748954,5.48706813,4.232120636,5.749927763,8.090070312,0.690268665,3.59646268,287.7282092,237.075508,21.94468852,-10.25959844,134.1222018,-0.801593293,0.9613571,-0.018127715,-0.35021862,0.53296405,0.5968383,-0.66837305,0.47571623,1.9706178
8.50971417,6.506421768,3.422078436,9.323904036,9.934016158,6.287774009,0.386853899,2.46886826,357.8603122,223.5450783,-75.8466195,0.121370908,126.4200355,0.984524926,1.2836577,-0.47699964,-1.2387562,-0.612514,-0.83867675,-1.2798934,1.6204568,1.1272677
5.435943266,5.431794548,7.266308677,0.189243412,9.94875425,3.74889989,4.67403533,7.763920084,307.0459489,178.5245227,98.26833632,-67.37500493,129.1159507,0.009683393,1.0566483,-0.25946113,1.6481111,0.48970073,-1.3858073,0.47019902,-0.83569854,0.66295505
0.897908695,5.573673875,9.010145503,8.24895929,8.00994589,9.138014072,9.059041571,9.893487742,508.7100001,4.046570685,-915.6323427,-82.36569409,-121.3103665,0.49147721,0.76097536,-0.21750914,0.10521328,2.1944537,-0.84761506,-0.7317772,-0.004686184,-2.6104972
4.888732446,8.685546336,6.16235366,0.185391838,5.869776473,6.271597989,9.475434977,1.513313566,303.208596,167.2569931,121.6496931,5.791918647,149.4768002,0.522707775,0.9264144,-1.2639395,1.5607176,-0.6470494,1.462257,0.13525598,-1.0336665,-0.429088
9.279363476,4.520116164,0.558861427,1.729672066,6.276742896,9.296751316,9.060644259,0.610870802,318.1376521,230.0314978,176.7262248,11.13815456,184.0083823,-0.221833452,1.9099144,1.1352625,0.44419205,-1.5865139,2.0591664,-0.27722925,-0.33625272,0.096216515
7.876181995,5.349755786,8.788085984,0.138360824,3.923221009,4.892926522,3.82333177,6.613593726,265.5936096,214.4418373,52.82960054,23.38532255,139.0625925,-0.015258388,0.20901941,-0.26533258,1.1591938,1.2898471,0.4563743,0.9725117,-0.55236465,1.4661138
4.850942261,6.909637038,0.179774514,5.093840686,2.227170604,6.542495869,6.867003352,9.784893211,287.9186679,166.6488122,-220.7665826,81.1696787,78.74264405,-0.114442314,-0.9890879,1.6094289,1.4149206,0.3168279,0.5829678,-0.8717137,1.076017,-0.7320415
4.552793615,0.894949914,6.782392371,3.537046424,8.965044077,6.427808599,0.600282848,9.632641334,294.877266,160.4495068,34.49249331,-65.64928816,106.0424945,0.888432676,0.5694966,1.1386536,-0.15942398,1.5336267,-2.0071576,-0.29983604,-0.8375645,0.979955
2.179857684,4.319253189,9.000460231,3.183485918,5.850805112,0.518008906,7.710915563,8.626829018,282.931246,88.0506246,62.00001714,-38.49505846,98.62170732,0.075098179,-0.6647799,-0.5802875,1.1805856,0.7917627,-1.2742686,1.6562401,-0.58447295,-0.9032302
1.772133808,1.021342207,1.574455638,9.743914019,3.588385484,1.397131969,2.756572269,7.29582773,177.2626502,64.58352083,90.49363859,66.38183391,99.68041088,-0.999575108,-2.0672553,1.3040457,-1.1835047,-0.42624786,-1.5183175,0.07411487,0.7673733,-0.5293976
0.736236692,1.378098929,5.281651298,5.780475684,3.273027035,1.242301956,6.568200183,5.792919461,152.7061303,-21.83937463,3.481490471,-19.02059864,28.83191188,0.843093745,-1.6117139,0.3614356,-0.35215187,-0.22013025,-0.7391744,1.1178249,-0.655929,-1.0532897
8.923931876,0.021255585,7.050545897,9.263432508,1.724538214,2.082064274,2.889793223,0.156235223,230.8427292,219.6848199,116.8898551,40.24188586,151.9148225,-0.270965905,-0.573995,-0.11743587,-2.6384487,-0.38793555,0.6526423,1.8891554,0.8552221,1.0419985
6.401766169,2.097064362,1.755116297,8.889595914,1.85047379,9.874224383,4.881501192,9.3350088,339.3816414,195.8699408,-166.2969052,65.81383967,108.6921292,-0.817122366,-0.43517935,2.5023413,-0.8324998,1.3136656,0.66062564,-0.9206153,1.2132262,-0.5560722
1.433323175,2.166372624,2.451975846,3.395671229,6.676456269,6.717724436,4.60633098,5.696290448,167.6592542,45.96259809,-70.40620398,129.2167665,68.1081037,0.471313565,-0.17046599,1.1595395,0.019121092,-0.29631385,-0.6470746,-0.8400109,-1.2883266,-0.37992856
4.141269197,5.162444812,0.66569989,6.535457469,2.863451905,7.2103359,6.105269848,4.692117053,206.4348906,151.5945469,-55.3330456,12.50331355,78.79992637,0.874988092,-0.6593667,1.0252681,-0.11388164,-0.51603895,0.8990004,-0.97289616,0.47776568,-0.6663312
0.491089244,5.702082385,1.590025085,1.950537523,3.168632803,9.212892549,3.266664724,0.198345012,144.7157507,-65.3003283,123.3188002,9.206561994,52.98519615,-0.564020815,-0.76927114,0.010298546,-0.12013291,-0.9824239,1.3284761,-2.0207644,-1.8767589,0.23986761
2.093733495,8.239611805,1.181620694,3.65498202,8.450888641,1.817311941,1.871781035,1.742234922,168.289132,81.38050392,91.36190765,-84.9709228,64.01515518,-0.979264337,-0.58514255,-1.0316747,0.66655517,-2.0974052,-1.1177406,-1.1474148,-0.25083038,0.6891307
7.307081241,4.867111888,2.906424324,6.84785963,0.935789105,7.53292307,5.640172414,3.438462936,233.6779017,208.3756087,-2.165595182,61.73451071,125.4056065,-0.907666543,-0.43065307,0.715329,-0.6163224,-0.013092877,1.7753899,-0.25830573,0.8661939,0.03779366
6.511227704,8.914545989,7.505734189,5.688210743,9.49136032,5.233938689,7.705606819,9.627212371,480.096633,201.5066379,-429.4906203,-72.76539436,44.83681407,0.977250166,1.29692,-0.6616527,1.521381,1.1769816,-0.96527946,0.024312079,1.2314942,-0.86692154
4.789782974,3.950607898,6.936844711,0.849517432,4.150165236,3.791526703,3.836727723,6.38648126,174.4979868,165.7508601,19.29157855,-46.18656361,78.33846547,0.084542887,-0.47426316,0.069727935,0.86026436,0.6353287,-0.14099059,0.726532,-0.9847692,0.89199704
2.747805055,7.446114471,7.626024217,0.781392889,8.274491365,7.459924368,9.595140329,7.019490387,387.2195157,113.205495,-205.4567184,-59.72732229,58.81024251,0.95039612,1.171736,-0.5869642,1.905679,0.8094233,0.008229992,-0.19740121,-1.21067,-1.2278181
6.522231251,5.527572624,6.596639435,7.710019471,8.239152627,7.988739812,4.437516904,3.816755195,342.016388,200.1769093,-284.4375413,-61.32713255,49.10715586,0.999996363,1.327476,-0.48795268,-0.839698,0.4841563,-0.13221066,-0.65372914,0.5834468,-0.10050141
9.564495113,6.238250858,7.942341975,7.010615339,6.825184779,5.956957735,3.887173154,7.391559841,394.4386288,238.7193155,-276.0808434,-49.91175076,76.79133752,0.931801995,1.0508652,-0.28081983,-0.017929204,1.3877878,-0.28878415,0.28253606,1.5032688,0.606557
4.355205562,2.703919969,1.489563119,6.485757961,0.527905279,6.863368909,3.885948811,2.082546102,137.3849665,153.7782936,53.18968476,-21.80328094,80.63741597,-0.147505642,-1.22098,1.0126623,-1.2022392,-0.62607795,1.3681778,-0.56898856,-0.063314326,0.15679446
0.701325051,9.375950079,5.543135938,2.208203895,6.547070552,8.51413243,9.621201529,2.817504462,339.8632513,-23.41492674,15.77426562,8.292524317,85.12877862,-0.55001683,0.570971,-1.2453811,1.3276594,-0.23563229,0.9889369,-1.1816845,-1.2744269,-1.604672
0.577314878,7.696547154,0.214597529,7.838183428,4.465607992,3.61516235,2.952071662,5.36907339,191.6060318,-46.83125191,117.9080487,-26.69562822,58.9968001,-0.999865026,-1.7874372,-0.03613385,0.14436623,-0.95334405,-0.7214962,-1.6165212,0.7422718,-0.55819154
0.828710188,1.455950291,4.916638972,5.769409693,3.104410017,8.358234867,6.214552229,1.723014158,181.3528677,-9.440584188,1.381741589,30.56853896,50.965641,0.784919631,-0.49377742,0.39305067,-1.3921484,-0.08556943,0.88946545,-0.5163954,-1.4887831,-1.0240479
9.597071873,5.374343699,8.434168471,1.471129444,5.188811052,4.772776022,5.294719704,8.799462853,349.4545327,237.3965953,-40.44980669,47.88415304,148.5713686,0.387583035,0.7522972,0.1874272,1.3868624,1.5246842,0.11868719,1.2309158,0.30923152,1.0516436
5.407608362,9.957863056,4.722871233,1.661730326,6.645701912,9.146388878,9.822737059,2.480547257,383.9291866,180.4398391,1.217603541,-50.46938855,128.7793102,-0.894591549,1.4434284,-0.8833643,1.5672885,-0.38663453,1.6741978,-0.863264,-0.4481393,-0.8189695
8.374624327,0.490563325,2.955859767,6.208021958,3.901043655,7.175891483,0.450992617,4.845283501,208.0433553,218.8317256,112.5618066,-10.3847344,132.2630383,0.860476659,-0.002944564,1.701522,-1.4429467,0.28359225,0.15735099,-0.26096058,0.35452127,1.5652331
1.700335442,3.028198379,2.746550012,9.782732766,4.088431765,6.148018468,9.80363396,9.334017378,353.055048,65.2221973,-329.6824769,-15.36249534,18.30806827,0.936404344,-0.72832835,1.4773706,-0.2569723,0.5386957,-0.32823083,-0.20297912,0.8494975,-2.6783059
2.603450727,7.408133714,3.935414449,5.860715432,2.154075326,9.796457173,3.505496324,3.672412091,237.8796018,106.4292064,23.50790842,31.17103061,99.74693679,-0.013732494,-0.7524074,-0.19579498,-0.28863424,0.5459332,1.2775459,-1.8883874,-0.17454834,-0.16465367
6.919775119,0.393614477,9.138230001,2.951671551,1.664774227,5.1100242,8.044833046,5.747575066,266.895611,201.7754839,-19.73461975,146.9122381,148.9621783,0.517200688,-0.002849909,0.67211735,-0.22178894,1.2326007,1.0564208,2.1157348,-0.7775695,-0.0974375
8.955703281,7.46671091,9.74296064,7.161028576,6.227570505,2.148263063,2.016204514,6.870282207,376.8255322,230.7067779,-221.1664997,75.65888704,115.5061744,-0.859181925,0.19333178,-1.389088,0.05677138,1.2761986,-0.86428875,0.89408714,1.6950954,1.1572466
3.406884845,5.7342128,7.483830444,2.032138743,9.747246804,5.27650694,7.133129799,4.351761855,297.2950845,134.423698,-53.80607362,83.3229354,115.3089111,-0.882799312,1.2285752,-0.89133704,0.87607294,-0.038430844,-0.6565451,0.13979632,-1.1535088,-0.4852678
0.64673198,7.317056756,9.875100732,6.413689952,0.980995296,3.737702732,3.320794834,2.577348649,225.213793,-33.9974237,121.6268658,-12.82340777,75.00495683,-0.982631177,-1.8648206,-2.1900964,-0.59766126,0.87381536,0.49926147,0.028892033,-0.46731707,-0.19482437
8.641196694,5.508325959,7.622383994,4.139041753,6.569418834,9.693325729,1.896555961,5.215976723,348.1655047,227.2575511,-50.18272344,-1.249724841,130.9976519,-0.981555035,1.368978,-0.08776256,-0.2421178,1.4456847,0.4197697,-0.72441345,0.08973819,1.3493952
2.908724458,9.394034783,2.842401814,0.308022833,5.996942392,1.781254918,1.772148753,7.994714626,211.0748539,113.8981497,125.9385601,81.46867827,133.0950605,-0.999992156,-1.2002189,-0.41559494,2.4155102,-0.30969766,-1.1212195,-0.743144,-0.21650296,1.1221364
7.410824064,3.464017029,4.350820417,5.163991396,7.476465566,6.229524574,1.735358287,4.104644043,227.0802576,210.4530605,-36.61349396,66.03151649,116.7378352,-0.741293096,0.773771,0.42525148,-0.6273523,-0.07390998,-0.43419608,-0.3823549,0.16667317,1.1857972
1.580336547,5.744694599,7.231491601,5.075106323,3.191405275,5.594601302,9.10703928,6.880635023,285.3160887,58.13487446,-200.5375663,-75.44305701,16.86758497,0.947227961,-0.6683359,-0.3253342,0.6234821,0.93913895,0.41643068,0.28767818,-0.387541,-1.6914533
6.949634351,0.50779979,7.093400185,9.119236771,2.616234645,1.235594232,4.573545761,2.526511045,217.7040394,200.9812038,27.13377188,-17.80913786,107.0024693,-0.79480542,-0.762195,-0.053927857,-1.9679972,-0.18807432,0.02094004,1.9306204,0.77889377,0.19692506
8.41419619,5.534328342,6.781250499,7.108686857,2.871169166,6.965362585,3.151035074,3.898688047,279.8349537,224.0825196,-37.27466458,14.02122652,120.1660088,0.315025268,0.08789826,-0.28185564,-0.8311633,0.87761885,1.0115634,-0.013966225,0.98439753,0.8072395
7.271520787,4.193929436,4.878881029,3.038316976,8.378155786,5.797780688,8.131076637,9.41752609,362.110869,210.7477722,-267.0388327,-4.573527444,75.31157026,0.858577679,1.3077492,1.1117733,1.3307447,0.622227,-0.5855963,0.52914137,0.24901992,-0.45858467
3.591075249,9.831617878,1.431321286,6.451524436,8.488243665,4.348930622,5.366506961,0.673642725,273.4440493,137.2474189,108.7278588,-82.67654322,109.1856959,0.056717548,0.29070398,-1.2914115,0.33184803,-1.9977593,-0.12266257,-1.346663,0.6476124,-0.43038833
7.266897515,9.456073188,9.596385726,2.500018441,8.127657747,9.528439749,6.719488287,9.143132444,526.1642091,212.2248555,-391.6605914,-69.63629111,69.27304553,0.999553492,1.8214668,-0.7537051,1.7684408,2.252382,0.19799767,-0.5432969,0.22143458,-0.12449507
1.394671242,1.382794149,2.201232419,6.541501925,2.786055738,1.090103657,2.820890413,0.523598753,68.67591005,37.75808487,23.09128791,150.1214579,69.91168519,-0.576525358,-1.9229662,0.12016944,-1.4529647,-1.7730634,-0.28919274,0.34150788,-0.629119,0.16593054
3.138191152,0.416156415,9.793843448,6.014414068,3.778407039,6.30839942,1.940483873,8.115952989,265.8204095,123.4918291,-58.70590335,33.45152518,91.01446511,0.288183913,-0.6469278,0.443377,-1.1631806,2.2580378,-0.80857587,0.38627973,-0.78796667,0.2591951
4.195827567,1.206750671,1.274237484,6.144858699,2.90252028,2.91615587,1.425634678,3.772423336,91.63638685,149.4731349,43.09961995,4.685073907,72.22355391,0.944948553,-1.4959874,1.164002,-1.0697895,-0.9566097,-0.34875903,0.007484748,-0.002457749,0.8414879
8.772120389,1.927469677,9.803356341,1.611260249,6.863693193,4.970495279,3.391379761,7.011857676,311.8509029,227.2724097,51.419929,-78.43632547,128.026729,0.893848197,1.1125807,0.22946161,0.22238865,1.4586931,-0.5044666,1.4028147,-0.61216486,1.4417928
1.537402086,7.261679943,3.761161338,7.106843426,2.351115398,3.678448779,4.090497548,2.309446715,160.8736022,52.6808562,40.95056086,34.62366209,72.28217034,-0.310610033,-1.665989,-0.95487136,-0.36326584,-0.69060344,0.4015061,-0.65798664,0.2284898,-0.39671266
8.801247902,5.439779535,8.109366109,5.37723513,7.430355762,6.862459095,6.415042788,1.772755051,348.3286084,229.3211045,-149.4748862,-65.90127672,90.5683875,0.443537941,1.7686461,-0.9031029,-0.48972926,0.15200558,0.7265178,0.5148574,0.28266057,0.23989941
7.989643192,5.349253345,0.072921226,7.423049283,7.929449499,8.912471631,3.88448131,0.896634957,305.7573571,214.3836998,184.9461143,11.66954984,179.1891803,-0.476018286,1.3635865,0.631191,-0.985612,-1.40409,0.6246874,-1.5529246,0.88354295,0.3992883
9.716242971,4.645369795,4.450007924,0.446705374,5.333549937,0.788986466,3.831051982,0.078105721,179.7392686,229.833281,78.62984225,62.38189869,137.6460726,-0.234850395,0.35268715,-0.5190529,0.51377946,-1.7326922,0.59603083,1.5683228,-0.25981513,2.1000628
3.677029833,0.066942184,2.489417727,7.330136921,1.745096522,4.787891995,1.987515401,3.737405561,117.340827,134.5388257,49.43922007,73.25932802,93.6445502,-0.886052499,-1.4897046,1.3038477,-1.7036475,-0.33238146,0.06711869,-0.058775328,-0.1663725,0.41275516
2.049397689,3.924719135,6.945252021,9.502617046,2.625253642,7.347785938,3.944958575,0.417311296,234.7584693,80.76960645,33.31369234,119.0411724,116.9707351,-0.877481275,-0.7437853,-0.92227465,-2.1933925,0.22186443,0.82709706,-0.63074225,-0.22489429,-0.64499205
2.405703203,9.989384413,6.63026749,5.856509623,5.672123978,2.889552069,5.518542061,2.823749807,262.7847318,99.28779179,-50.55594675,-24.62627436,71.72257563,-0.994644128,-0.58519816,-2.1384966,0.5712843,-0.406337,-0.096525125,-0.31074142,0.31699172,-0.52743775
8.278628014,8.202912054,4.619182501,1.401489047,7.351465376,3.361688471,1.368210946,8.752447722,302.9468014,221.0301483,79.28078307,-85.47091018,129.4467056,0.174893979,0.2479983,-0.023983588,1.904678,0.47784588,-0.94811684,-0.17367692,0.70187306,1.8503737
9.652281486,5.728607109,7.066358627,9.237733178,2.008367335,9.445285305,7.55894002,7.005219766,460.7102479,239.5557697,-281.1255634,12.51203974,107.9131235,0.509520805,0.6289672,0.46076435,-0.5920139,1.8492934,1.6582491,0.14366324,1.8925426,-0.6508413
6.988099984,1.964629607,9.78261614,5.556995923,6.482104018,1.104804988,9.162787618,4.189279337,324.018098,204.7082315,-98.22829097,75.24917595,126.4368036,-0.850978641,0.72204703,-0.62109387,-0.3450805,0.11071607,-0.34287262,2.6596265,0.071013056,-0.66179657
4.824970418,9.204694245,0.932475791,2.774162557,9.085997191,5.869352333,5.689505392,0.214713916,265.9934401,164.7272641,146.4945749,98.07037715,168.8214141,-0.981933403,0.9936853,-0.82208276,0.9365956,-2.133784,0.35352686,-1.3407776,-0.20284894,0.1566619
2.870497647,4.241472474,5.626760573,6.221404439,7.322266047,7.009873324,3.092298145,0.488526672,209.1510234,114.799774,-82.11468775,52.83041933,73.66663224,-0.997775952,0.42359984,-0.7898697,-1.2955627,-0.50394577,-0.1137896,-0.9107529,-0.79753673,0.061431166
8.336878843,6.193272731,6.7596105,8.588930373,8.884169246,6.6294345,9.711988089,9.926688244,543.0619522,226.5981722,-715.128423,176.0691568,57.65021456,0.989791136,1.7433277,0.35427728,0.55736923,1.307581,-0.5611067,0.41119802,1.9013679,-1.5454426
8.721795084,2.031076567,6.332185802,1.082987842,9.587757329,0.659003772,1.235502644,4.395813683,234.6734425,222.7520342,129.9153259,-54.03048728,133.3275788,0.252530937,0.91352504,0.012567012,0.28316155,-0.6057346,-1.5847605,1.4613686,-0.5044229,2.259277
0.921315918,3.280657438,2.62252307,5.596629193,2.744824375,9.58657619,1.909520992,5.934883527,188.1170386,1.376897384,33.14280993,47.88183615,67.62964552,-0.719354733,-1.1400353,1.1534865,-0.7117657,0.7082745,0.23555309,-1.9040811,-0.841885,-0.08101739
2.15949471,3.449534629,8.749537946,6.327367138,2.080401449,0.230678667,7.689111201,7.396320455,251.3619659,85.54616996,108.1702801,38.52541246,120.9009571,-0.74793543,-1.6579138,-0.50016797,0.10904962,0.8102212,-0.505934,1.8861908,0.049878642,-1.1837626
8.317610905,3.947518704,2.455311584,9.261176325,9.006178398,0.320762926,8.09469828,6.129785798,360.8760493,221.2999052,74.50018668,-2.213822935,163.6155796,-0.980113524,0.70627767,0.5533166,-0.08757109,-1.2784642,-1.3091106,1.300292,2.1356287,-0.84118897
8.483038971,0.222318866,8.449615458,0.381878827,3.895193681,5.555650588,3.73597591,7.519082762,260.0851175,219.8847141,87.68009974,69.5789248,159.307214,-0.089376014,0.42673752,1.1539329,0.2665294,1.5181514,0.17782494,1.5492665,-1.0252873,1.5088
3.146529988,6.603470522,4.707286156,5.074320489,1.079126782,0.752590052,0.948426652,5.607491338,135.4881239,121.1539951,64.15326958,-5.368625191,78.85669086,0.940537562,-2.4426677,-0.60174954,0.30139935,0.013911157,-0.32052237,0.13081613,0.41256562,0.98823655
2.792945968,1.69990018,1.430925203,7.326242137,6.234846977,3.210379197,6.387168134,4.94064214,180.7972915,112.038377,4.631021479,-40.56218827,64.22612544,0.956532685,-0.513791,1.0895957,-0.61591923,-1.1384236,-0.8522384,0.13953468,0.11767976,-1.0118419
4.30815022,6.033002633,8.241296048,6.596926133,4.785337937,7.922844792,3.434661742,4.53422228,284.4226758,158.2247481,-151.1115941,14.21308913,76.43722973,-0.091676963,0.10103361,-0.830549,-0.6447933,1.2636199,0.2884595,-0.6743082,-0.00341405,0.019982813
5.394465003,6.195803465,0.781823011,8.614208046,1.92035466,5.598554505,8.524271666,8.881503672,328.8799502,178.9704079,-174.7566421,33.88030677,91.7435057,-0.446942611,-0.968752,1.4018192,0.5411105,0.1603576,0.643255,-0.31525415,1.8823196,-1.4901924
0.95566815,6.979047464,7.949896289,6.564362952,9.161797257,5.806157654,0.644494507,9.848200753,370.964544,7.185233014,-157.344686,79.54572762,75.08770467,-0.989036534,-0.21335615,-0.7798894,0.28763106,1.7793876,-2.348967,-1.4446255,0.009437993,-0.060612224
8.369121387,2.91931186,6.000122177,6.316294376,4.798140651,9.172491341,5.34994266,3.821752553,304.8460455,223.9633835,-113.402819,29.08248009,111.1222725,-0.011751175,1.0990586,0.6225926,-1.0227273,0.71898687,1.0446271,-0.026750889,0.29030967,0.21146636
5.347348704,2.920319866,8.766595011,6.099030167,9.911769357,1.047141983,1.679957986,2.065249006,257.6009537,176.2946653,-307.2238581,-55.33620315,17.83388944,0.930858383,0.6202603,-1.3831146,-1.1418543,-0.43471724,-1.8083166,0.994022,-0.2460552,0.96164703
7.74967815,7.555294769,8.032045171,1.646876555,2.813030867,9.884488332,9.467972913,9.26325931,465.4326789,217.1688996,-555.7917132,85.85508669,53.16623799,0.993015823,0.87258124,0.3638181,1.8333919,2.2190812,1.7530178,0.18731141,0.08845062,-0.53263223
2.308362656,3.882241953,4.019707513,8.546804618,0.596308137,6.415949146,9.730870406,2.873434594,254.0727105,93.21962665,36.26642913,16.16799661,99.93169071,-0.333656436,-1.0572343,0.2557863,-0.9420952,-0.2381996,1.5601366,0.1304565,0.17791948,-2.0258274
9.652933511,1.52463261,1.351921531,5.158574717,9.076426637,6.87752707,5.861713728,7.186376822,339.6278136,236.9646956,-42.81771009,5.865146496,134.9099864,0.104187703,1.7227111,2.1820278,0.001004565,-0.33573672,-0.5301464,0.07759397,0.76164633,0.26633164
7.510273073,9.052649013,2.661914968,0.213510973,2.96242723,0.159552994,6.93538931,2.360286521,207.9580436,205.3112688,67.68681793,-26.20182054,113.6885774,0.511663692,-0.6885318,-0.7798299,2.067304,-1.7634616,1.1389488,1.1122931,0.32452127,0.9121468
3.430938644,0.1308281,0.013225343,8.204654916,9.238036464,8.71162162,8.798904531,5.953764273,353.2066921,127.3752365,-105.0657149,23.07119819,99.64685297,-0.409620618,1.1990902,2.3018086,-0.9420225,-0.7778977,-0.6598207,-0.84646195,-0.026301447,-1.9860221
9.48527647,8.864844077,6.53403248,6.885414542,4.846145523,3.942468857,9.028921621,3.169990688,389.2568978,237.2667505,-109.7796246,71.54487223,147.072224,-0.627448468,0.8038234,-1.1935468,0.47275826,-0.23153855,1.1870712,0.9790946,1.7671891,-0.4560515
7.00511779,2.92256776,0.855124013,6.574060451,6.933427525,3.980173252,1.177007581,0.425828783,167.0434588,200.0901219,85.12550603,74.60339229,131.7156198,-0.746717496,0.161179,0.44866213,-1.3177383,-1.8528525,-0.3149907,-0.41871968,0.42255226,1.3057237
8.405610855,3.818250401,1.79288577,0.517625182,1.162364772,6.362563653,3.322119742,0.215067181,141.6317468,215.8197452,71.81765078,149.0155323,144.5711688,-0.998855262,-0.27582866,0.770992,0.043361988,-1.1574785,2.1349409,0.08832964,-0.7250373,1.8969239
0.454973059,9.784051524,2.449765276,7.054469536,2.646061209,3.973982131,7.917852383,3.015833427,246.2833666,-68.09546303,96.75730396,-190.1623529,21.19571366,0.943785944,-1.5417714,-1.0902987,0.600687,-1.0358582,0.7592178,-0.8971278,0.5137296,-1.640341
0.556415411,4.366757414,4.061024824,3.380141148,6.788829058,9.401345914,2.744262249,4.632781277,210.7625878,-47.83183769,-6.810664021,127.7086078,70.95717349,-0.975210824,0.018015001,0.30220836,-0.14697853,0.31698295,-0.3107702,-1.8827108,-1.5757959,-0.086319
7.427372735,7.158819787,6.86799948,8.144758627,9.522767462,9.166804984,4.246897823,4.402307888,432.0509461,213.907404,-378.3619291,-55.71714913,52.96981797,0.99658361,1.8777639,-0.72043496,-0.61957526,0.77063215,-0.19296294,-1.1042849,1.000917,-0.06642432
3.046864329,4.123827669,4.444675645,1.560553634,8.200023379,3.72975252,9.830300173,4.408875544,245.7042284,121.9543947,2.048510393,-36.59253108,83.27865061,-0.938552952,0.69424033,0.084266335,1.1539847,-0.9789249,-0.31709698,0.7134548,-1.1724963,-1.1049002
5.167843658,9.135358122,5.037705659,3.354337183,9.045256543,2.260538862,4.743926883,5.031352084,281.5374803,175.4753065,-19.68631779,-48.41637859,97.22752259,0.414557305,0.42727333,-1.2308117,1.4323951,-0.65351033,-0.9753994,-0.10968477,0.40300348,0.3249551
1.562624237,7.194904992,0.932077973,1.031057135,7.746912592,4.066310213,5.754038272,1.308693514,167.5114691,52.03924168,106.9601974,44.17991937,92.67270688,-0.993026513,-0.07330929,-0.46773463,1.1777563,-2.1457393,-0.10360484,-0.933937,-1.2519733,-0.09476475
9.779524097,4.806917884,3.381774011,0.183561085,9.720223188,9.927944776,2.247826293,6.505061551,370.6310164,236.3744372,125.4094571,117.8039684,212.5547198,-0.601853375,2.2219515,1.2402625,1.0018972,0.43701476,-0.083211705,-1.0735894,-0.4084349,1.8427402
5.027510477,0.84221649,2.066685448,3.235662895,2.380690113,3.048960825,1.472230477,7.696718301,117.096676,167.6307182,58.15944318,-30.55202542,78.08370301,0.776227728,-1.517076,1.8608786,0.037650537,0.029318968,-0.5345321,0.37776157,-0.2776167,1.2225276
8.290010785,3.636338678,7.391375486,6.993795023,1.223766061,4.958160534,9.053426063,4.410159133,312.9878245,222.2314634,-8.528546269,30.62111172,139.3279633,0.787365646,-0.03421756,0.11366754,-0.5135171,0.6368718,1.5581157,1.6381916,0.91262865,-0.6518656
0.740377963,4.906067023,0.176526147,4.197793287,2.405202655,1.984975915,7.689344528,4.647067596,132.7166688,-23.62938807,52.74072368,-85.85858416,18.99235507,-0.151729918,-1.8730503,0.641072,0.7936781,-1.539497,0.18644503,0.04345846,-0.32787406,-1.1153995
4.789154522,2.838641835,6.167959417,2.979431237,5.80081882,4.828192517,1.327104514,1.245156511,138.1871855,164.4245469,-3.582274688,83.08282893,95.52807165,0.616915663,0.013837816,-0.42461777,-0.7899708,-0.3966804,-0.10846886,0.061314825,-1.1823272,1.393979
0.622794804,5.346405094,6.978869257,9.362525835,3.706981694,9.525354876,9.31408284,0.326477158,356.6662522,-36.82148438,78.82818566,-8.902861461,97.442523,0.990452011,0.058295242,-1.0756854,-1.5787277,0.13884751,1.4591209,-0.82488626,-0.48150057,-2.3839836
8.842414311,2.096510682,5.046430171,7.267005247,0.351653907,4.01683022,8.959359651,2.459557911,263.4376066,225.7363606,124.9500421,-10.96578127,150.789557,0.912763763,-0.30997792,0.6140704,-0.9825519,-0.3518313,1.8485497,1.8488826,0.94079024,-0.43991742
4.458101787,4.943295755,0.444775007,9.716256349,1.246937598,0.128420915,3.285220348,4.312339382,169.8745957,153.3531155,118.5911266,9.393280748,112.8030296,-0.57783092,-2.33562,0.38670602,-0.7317842,-1.3118783,-0.18810862,0.21365689,1.7670846,-0.005819175
